"",Symbol,Date,Year,Low,High,Open,Close,Volume
737,SRTRANSFIN,2022-06-03,2022,1168.35,1197.95,1195.50,1178.50,1079344
738,SRTRANSFIN,2022-06-06,2022,1154.50,1194.70,1176.00,1185.80,504905
739,SRTRANSFIN,2022-06-07,2022,1142.55,1183.30,1171.55,1179.30,823218
740,SRTRANSFIN,2022-06-08,2022,1162.20,1197.15,1180.00,1175.25,750777
741,SRTRANSFIN,2022-06-09,2022,1155.00,1172.65,1168.00,1167.80,895329
742,SRTRANSFIN,2022-06-10,2022,1152.65,1167.60,1158.00,1165.30,424389
743,SRTRANSFIN,2022-06-13,2022,1115.50,1159.90,1145.00,1133.90,879896
744,SRTRANSFIN,2022-06-14,2022,1121.00,1148.60,1123.90,1139.45,772156
745,SRTRANSFIN,2022-06-15,2022,1131.60,1153.00,1145.10,1150.00,669104
746,SRTRANSFIN,2022-06-16,2022,1123.65,1175.00,1158.00,1142.75,1339770
747,SRTRANSFIN,2022-06-17,2022,1112.55,1154.50,1136.50,1149.05,1346148
748,SRTRANSFIN,2022-06-20,2022,1116.45,1161.85,1150.00,1138.90,877357
749,SRTRANSFIN,2022-06-21,2022,1128.80,1183.30,1147.00,1173.95,856186
750,SRTRANSFIN,2022-06-22,2022,1165.05,1199.00,1167.50,1171.60,978195
751,SRTRANSFIN,2022-06-23,2022,1160.10,1217.20,1161.25,1197.80,790862
752,SRTRANSFIN,2022-06-24,2022,1203.00,1255.75,1210.45,1245.30,999204
753,SRTRANSFIN,2022-06-27,2022,1245.40,1269.00,1269.00,1252.45,825457
754,SRTRANSFIN,2022-06-28,2022,1239.30,1263.45,1243.00,1251.05,705427
755,SRTRANSFIN,2022-06-29,2022,1218.00,1259.80,1240.00,1224.10,545482
756,SRTRANSFIN,2022-06-30,2022,1229.15,1297.20,1235.00,1281.35,1991230
757,SRTRANSFIN,2022-07-01,2022,1238.50,1274.80,1266.20,1265.70,1071657
758,SRTRANSFIN,2022-07-04,2022,1250.00,1289.10,1251.00,1264.85,401723
759,SRTRANSFIN,2022-07-05,2022,1261.05,1310.45,1268.85,1277.40,1254445
760,SRTRANSFIN,2022-07-06,2022,1270.10,1296.30,1273.15,1284.05,631562
761,SRTRANSFIN,2022-07-07,2022,1258.00,1321.55,1280.00,1308.25,989188
762,SRTRANSFIN,2022-07-08,2022,1271.00,1323.55,1319.80,1280.45,730563
763,SRTRANSFIN,2022-07-11,2022,1240.10,1280.00,1275.65,1256.15,738308
764,SRTRANSFIN,2022-07-12,2022,1233.70,1257.50,1249.00,1236.30,688491
765,SRTRANSFIN,2022-07-13,2022,1240.35,1274.90,1244.10,1268.90,630265
766,SRTRANSFIN,2022-07-13,2022,1240.35,1274.90,1244.10,1268.90,630265
767,SRTRANSFIN,2022-07-14,2022,1270.05,1299.45,1274.00,1294.95,640653
768,SRTRANSFIN,2022-07-15,2022,1275.90,1318.00,1300.00,1314.65,540609
769,SRTRANSFIN,2022-07-18,2022,1323.00,1418.95,1332.00,1397.10,1084069
770,SRTRANSFIN,2022-07-19,2022,1357.35,1399.00,1382.20,1391.55,998630
771,SRTRANSFIN,2022-07-20,2022,1401.55,1431.25,1410.00,1408.05,925985
772,SRTRANSFIN,2022-07-21,2022,1395.40,1468.45,1403.00,1461.90,971061
773,SRTRANSFIN,2022-07-22,2022,1456.50,1499.90,1467.00,1496.10,962083
774,SRTRANSFIN,2022-07-25,2022,1473.00,1509.00,1473.00,1496.50,944333
775,SRTRANSFIN,2022-07-26,2022,1473.70,1508.90,1496.00,1478.35,820528
776,SRTRANSFIN,2022-07-27,2022,1435.00,1474.00,1461.00,1450.80,1340539
777,SRTRANSFIN,2022-07-28,2022,1443.00,1506.20,1478.00,1460.95,1711547
778,SRTRANSFIN,2022-07-29,2022,1370.50,1480.00,1480.00,1379.75,1859314
779,SRTRANSFIN,2022-08-01,2022,1361.10,1398.00,1380.00,1374.85,941805
780,SRTRANSFIN,2022-08-02,2022,1363.15,1403.35,1377.00,1379.10,972376
781,SRTRANSFIN,2022-08-03,2022,1348.10,1396.45,1385.00,1360.25,746607
782,SRTRANSFIN,2022-08-04,2022,1333.55,1377.00,1377.00,1359.90,929354
783,SRTRANSFIN,2022-08-05,2022,1354.05,1378.80,1369.65,1362.45,630627
784,SRTRANSFIN,2022-08-08,2022,1356.00,1404.00,1370.00,1392.25,955157
785,SRTRANSFIN,2022-08-10,2022,1385.20,1409.60,1395.00,1396.40,800796
786,SRTRANSFIN,2022-08-11,2022,1391.20,1425.30,1405.65,1406.05,1131705
787,SRTRANSFIN,2022-08-12,2022,1362.55,1406.05,1406.00,1367.95,1045053
788,SRTRANSFIN,2022-08-16,2022,1352.80,1387.00,1365.00,1364.70,1311198
789,SRTRANSFIN,2022-08-17,2022,1351.00,1369.00,1364.00,1355.55,1319975
790,SRTRANSFIN,2022-08-18,2022,1327.05,1365.25,1350.25,1348.45,876771
791,SRTRANSFIN,2022-08-19,2022,1340.00,1364.90,1350.05,1346.85,763139
792,SRTRANSFIN,2022-08-22,2022,1305.00,1364.85,1364.85,1312.85,849345
793,SRTRANSFIN,2022-08-22,2022,1305.00,1364.85,1364.85,1312.85,849345
794,SRTRANSFIN,2022-08-23,2022,1298.20,1356.60,1305.45,1336.60,876633
795,SRTRANSFIN,2022-08-24,2022,1327.10,1349.70,1346.00,1343.05,405970
796,SRTRANSFIN,2022-08-25,2022,1320.00,1363.70,1349.00,1324.70,658439
797,SRTRANSFIN,2022-08-26,2022,1324.15,1347.45,1335.00,1333.35,421524
798,SRTRANSFIN,2022-08-29,2022,1300.00,1331.80,1302.25,1324.90,425616
799,SRTRANSFIN,2022-08-30,2022,1330.45,1359.05,1332.00,1354.65,1028445
800,SRTRANSFIN,2022-09-01,2022,1323.00,1358.00,1342.00,1329.25,443594
801,SRTRANSFIN,2022-09-02,2022,1306.60,1340.00,1340.00,1308.60,464317
802,SRTRANSFIN,2022-09-05,2022,1310.05,1338.00,1320.90,1320.80,597687
803,SRTRANSFIN,2022-09-06,2022,1317.45,1391.55,1333.80,1384.75,1611743
804,SRTRANSFIN,2022-09-07,2022,1361.00,1390.85,1376.00,1366.60,692967
805,SRTRANSFIN,2022-09-08,2022,1356.00,1385.90,1374.00,1361.45,636922
806,SRTRANSFIN,2022-09-09,2022,1320.00,1375.00,1369.95,1324.10,604552
807,SRTRANSFIN,2022-09-12,2022,1310.00,1334.35,1331.25,1328.50,949073
808,SRTRANSFIN,2022-09-13,2022,1323.65,1350.00,1335.00,1332.60,719661
809,SRTRANSFIN,2022-09-14,2022,1315.10,1354.45,1323.35,1334.65,737832
810,SRTRANSFIN,2022-09-15,2022,1313.00,1374.00,1341.35,1325.95,952019
811,SRTRANSFIN,2022-09-16,2022,1268.00,1338.00,1329.80,1284.05,1023437
812,SRTRANSFIN,2022-09-19,2022,1280.10,1308.30,1287.00,1286.90,393841
813,SRTRANSFIN,2022-09-20,2022,1290.00,1318.50,1295.20,1296.10,761700
814,SRTRANSFIN,2022-09-21,2022,1263.00,1309.95,1299.75,1272.80,755997
815,SRTRANSFIN,2022-09-22,2022,1241.25,1276.00,1263.00,1257.20,808308
816,SRTRANSFIN,2022-09-23,2022,1196.55,1256.90,1255.00,1203.15,1115682
817,SRTRANSFIN,2022-09-26,2022,1148.25,1202.20,1191.15,1174.95,792142
818,SRTRANSFIN,2022-09-27,2022,1146.00,1189.15,1180.10,1165.05,612153
819,SRTRANSFIN,2022-09-28,2022,1155.00,1193.50,1159.75,1174.90,1407471
820,SRTRANSFIN,2022-09-29,2022,1187.00,1212.65,1190.00,1209.25,1772644
821,SRTRANSFIN,2022-09-30,2022,1189.00,1222.75,1200.00,1197.55,737837
822,SRTRANSFIN,2022-10-03,2022,1157.65,1217.00,1200.00,1169.65,678713
823,SRTRANSFIN,2022-10-04,2022,1175.40,1203.75,1180.10,1199.85,577246
824,SRTRANSFIN,2022-10-06,2022,1192.00,1218.00,1210.80,1197.75,857102
825,SRTRANSFIN,2022-10-07,2022,1170.60,1209.65,1197.00,1199.10,1009563
826,SRTRANSFIN,2022-10-10,2022,1164.00,1192.70,1183.95,1177.75,605273
827,SRTRANSFIN,2022-10-11,2022,1169.95,1194.25,1175.00,1173.85,417276
828,SRTRANSFIN,2022-10-12,2022,1171.65,1217.85,1179.75,1212.00,464533
829,SRTRANSFIN,2022-10-13,2022,1175.05,1210.90,1210.90,1189.00,403331
830,SRTRANSFIN,2022-10-14,2022,1180.35,1215.80,1200.00,1183.90,685904
831,SRTRANSFIN,2022-10-17,2022,1172.00,1197.35,1180.20,1192.40,313435
832,SRTRANSFIN,2022-10-18,2022,1201.60,1230.85,1209.80,1224.15,878966
833,SRTRANSFIN,2022-10-19,2022,1205.15,1234.00,1225.00,1214.55,366781
834,SRTRANSFIN,2022-10-20,2022,1195.00,1228.45,1212.80,1215.80,667824
835,SRTRANSFIN,2022-10-21,2022,1183.40,1232.75,1225.00,1197.70,1000582
836,SRTRANSFIN,2022-10-24,2022,1192.10,1215.00,1215.00,1199.00,79152
837,SRTRANSFIN,2022-10-25,2022,1185.20,1240.00,1200.00,1217.10,943687
838,SRTRANSFIN,2022-10-27,2022,1211.05,1253.70,1225.00,1246.90,908707
839,SRTRANSFIN,2022-10-28,2022,1244.05,1283.85,1253.15,1274.70,553139
840,SRTRANSFIN,2022-10-31,2022,1225.00,1273.95,1273.95,1229.15,620831
841,SRTRANSFIN,2022-11-01,2022,1203.00,1236.30,1231.50,1207.70,1335115
842,SRTRANSFIN,2022-11-02,2022,1200.00,1222.80,1208.00,1207.80,546792
843,SRTRANSFIN,2022-11-03,2022,1195.85,1243.35,1202.00,1240.25,727250
844,SRTRANSFIN,2022-11-04,2022,1240.40,1264.30,1245.00,1259.55,667552
845,SRTRANSFIN,2022-11-07,2022,1256.70,1294.00,1264.35,1289.15,451657
846,SRTRANSFIN,2022-11-09,2022,1264.00,1299.00,1264.00,1275.30,397958
847,SRTRANSFIN,2022-11-10,2022,1237.45,1290.00,1269.80,1245.15,617832
848,SRTRANSFIN,2022-11-10,2022,1237.45,1290.00,1269.80,1245.15,617832
849,SRTRANSFIN,2022-11-11,2022,1252.00,1287.00,1252.00,1276.75,497608
850,SRTRANSFIN,2022-11-14,2022,1255.40,1285.50,1279.90,1265.75,331198
851,SRTRANSFIN,2022-11-15,2022,1246.05,1270.10,1269.95,1252.70,294927
852,SRTRANSFIN,2022-11-16,2022,1225.30,1254.80,1252.00,1233.65,497356
853,SRTRANSFIN,2022-11-17,2022,1232.00,1309.80,1232.00,1275.65,2179171
854,SRTRANSFIN,2022-11-18,2022,1242.00,1284.45,1275.50,1251.25,1133116
855,SRTRANSFIN,2022-11-21,2022,1243.00,1305.00,1252.45,1300.15,2285464
856,SRTRANSFIN,2022-11-22,2022,1291.00,1354.95,1304.95,1346.50,1970331
857,SRTRANSFIN,2022-11-23,2022,1325.25,1362.95,1350.00,1334.25,1391299
858,SRTRANSFIN,2022-11-24,2022,1305.00,1340.95,1340.95,1311.70,700833
859,SRTRANSFIN,2022-11-25,2022,1275.20,1322.00,1315.00,1280.15,865105
860,SRTRANSFIN,2022-11-28,2022,1247.00,1294.80,1274.00,1264.75,4562156
861,SRTRANSFIN,2022-11-29,2022,1251.50,1281.00,1252.75,1270.30,1748490
862,SRTRANSFIN,2022-11-30,2022,1272.00,1375.00,1272.45,1350.00,2275703
863,SRTRANSFIN,2022-12-01,2022,1277.00,1346.45,1346.45,1286.85,1602257
864,SRTRANSFIN,2022-12-02,2022,1268.00,1298.20,1286.65,1290.35,1033710
865,SRTRANSFIN,2022-12-05,2022,1279.00,1300.00,1296.00,1294.85,883532
866,SRTRANSFIN,2022-12-06,2022,1290.20,1339.00,1295.00,1326.55,2034376
867,SRTRANSFIN,2022-12-07,2022,1327.00,1366.75,1328.00,1335.20,1388697
868,SRTRANSFIN,2022-12-08,2022,1325.00,1355.00,1334.90,1338.20,569275
869,SRTRANSFIN,2022-12-09,2022,1316.45,1354.10,1348.40,1344.05,640553
870,SRTRANSFIN,2022-12-12,2022,1328.25,1375.95,1340.00,1363.55,1187767
871,SRTRANSFIN,2022-12-13,2022,1340.00,1370.95,1361.00,1365.85,395593
872,SRTRANSFIN,2022-12-14,2022,1355.40,1380.00,1365.95,1378.55,827606
873,SRTRANSFIN,2022-12-15,2022,1370.05,1404.20,1375.40,1393.20,755612
874,SRTRANSFIN,2022-12-16,2022,1338.10,1404.00,1377.00,1370.45,1814246
875,SRTRANSFIN,2022-12-19,2022,1362.00,1386.85,1373.95,1372.25,659439
876,SHRIRAMFIN,2022-12-20,2022,1352.40,1399.00,1369.90,1389.25,570309
877,SHRIRAMFIN,2022-12-20,2022,1352.40,1399.00,1369.90,1389.25,570309
878,SHRIRAMFIN,2022-12-21,2022,1360.25,1419.50,1386.80,1369.40,857326
879,SHRIRAMFIN,2022-12-22,2022,1328.35,1387.00,1375.00,1339.40,309992
880,SHRIRAMFIN,2022-12-23,2022,1290.60,1326.95,1326.95,1301.50,312995
881,SHRIRAMFIN,2022-12-26,2022,1295.05,1367.00,1301.55,1351.15,321370
882,SHRIRAMFIN,2022-12-27,2022,1329.55,1390.00,1362.00,1378.90,484073
883,SHRIRAMFIN,2022-12-28,2022,1352.50,1397.00,1363.55,1388.60,440215
884,SHRIRAMFIN,2022-12-29,2022,1251.35,1349.00,1349.00,1312.25,3989146
885,SHRIRAMFIN,2022-12-30,2022,1325.15,1384.80,1330.00,1376.90,1465870
886,SHRIRAMFIN,2023-01-02,2023,1362.00,1390.00,1381.00,1385.80,436989
887,SHRIRAMFIN,2023-01-03,2023,1335.60,1376.95,1368.80,1349.65,535645
888,SHRIRAMFIN,2023-01-04,2023,1317.85,1352.90,1348.00,1328.35,541935
889,SHRIRAMFIN,2023-01-05,2023,1311.25,1340.00,1335.95,1319.90,461987
890,SHRIRAMFIN,2023-01-06,2023,1287.00,1325.75,1324.90,1294.65,319983
891,SHRIRAMFIN,2023-01-09,2023,1299.50,1324.70,1300.00,1318.60,469651
892,SHRIRAMFIN,2023-01-10,2023,1318.60,1337.60,1322.65,1333.90,569860
893,SHRIRAMFIN,2023-01-11,2023,1319.10,1343.85,1334.00,1334.50,289049
894,SHRIRAMFIN,2023-01-12,2023,1305.20,1342.25,1341.50,1312.65,451870
895,SHRIRAMFIN,2023-01-13,2023,1267.60,1313.00,1310.00,1283.20,919496
896,SHRIRAMFIN,2023-01-16,2023,1269.00,1301.55,1289.00,1272.70,509856
897,SHRIRAMFIN,2023-01-17,2023,1262.90,1280.65,1277.75,1271.65,633527
898,SHRIRAMFIN,2023-01-18,2023,1256.15,1291.75,1278.00,1284.00,475166
899,SHRIRAMFIN,2023-01-19,2023,1272.30,1297.35,1284.00,1294.80,497959
900,SHRIRAMFIN,2023-01-20,2023,1266.40,1294.00,1294.00,1277.30,396914
901,SHRIRAMFIN,2023-01-23,2023,1274.90,1296.95,1282.10,1284.60,253966
902,SHRIRAMFIN,2023-01-24,2023,1263.00,1292.80,1287.90,1265.30,212299
903,SHRIRAMFIN,2023-01-25,2023,1230.00,1270.65,1268.55,1254.20,426186
904,SHRIRAMFIN,2023-01-27,2023,1230.05,1284.00,1255.00,1241.05,482105
905,SHRIRAMFIN,2023-01-30,2023,1227.40,1264.90,1239.00,1243.85,1181135
906,SHRIRAMFIN,2023-01-31,2023,1233.40,1295.40,1247.60,1286.60,1210700
907,SHRIRAMFIN,2023-02-01,2023,1278.20,1366.90,1328.00,1297.35,1587326
908,SHRIRAMFIN,2023-02-02,2023,1253.00,1299.60,1292.90,1264.50,510516
909,SHRIRAMFIN,2023-02-03,2023,1250.00,1284.20,1271.20,1279.05,520118
910,SHRIRAMFIN,2023-02-06,2023,1260.00,1297.60,1260.00,1293.65,417671
911,SHRIRAMFIN,2023-02-07,2023,1279.00,1303.00,1293.90,1291.30,388156
912,SHRIRAMFIN,2023-02-08,2023,1290.05,1310.80,1297.80,1307.65,343154
913,SHRIRAMFIN,2023-02-09,2023,1298.55,1317.45,1308.50,1315.05,287531
914,SHRIRAMFIN,2023-02-10,2023,1267.70,1320.00,1320.00,1278.60,671726
915,SHRIRAMFIN,2023-02-13,2023,1253.00,1284.70,1278.60,1256.10,357878
916,SHRIRAMFIN,2023-02-14,2023,1249.90,1274.50,1262.00,1270.20,210017
917,SHRIRAMFIN,2023-02-15,2023,1257.00,1277.90,1265.50,1272.70,247214
918,SHRIRAMFIN,2023-02-16,2023,1246.35,1282.30,1282.00,1258.70,660983
919,SHRIRAMFIN,2023-02-17,2023,1230.50,1261.30,1249.90,1234.10,415463
920,SHRIRAMFIN,2023-02-20,2023,1234.20,1258.80,1258.80,1237.20,461821
921,SHRIRAMFIN,2023-02-21,2023,1211.00,1252.65,1247.00,1214.95,432710
922,SHRIRAMFIN,2023-02-22,2023,1195.10,1221.30,1211.00,1208.05,650647
923,SHRIRAMFIN,2023-02-23,2023,1195.10,1215.25,1209.95,1200.30,328241
924,SHRIRAMFIN,2023-02-24,2023,1200.90,1222.00,1202.80,1218.45,492821
925,SHRIRAMFIN,2023-02-27,2023,1192.00,1220.60,1218.45,1202.90,287505
926,SHRIRAMFIN,2023-02-28,2023,1190.00,1212.65,1205.00,1203.35,2652122
927,SHRIRAMFIN,2023-03-01,2023,1205.00,1231.45,1207.00,1221.65,582647
928,SHRIRAMFIN,2023-03-02,2023,1193.00,1224.90,1223.00,1209.60,544128
929,SHRIRAMFIN,2023-03-03,2023,1210.35,1229.00,1215.65,1216.90,367345
930,SHRIRAMFIN,2023-03-06,2023,1220.00,1249.05,1220.00,1246.85,629184
931,SHRIRAMFIN,2023-03-08,2023,1221.10,1294.90,1245.00,1270.45,10340585
932,SHRIRAMFIN,2023-03-09,2023,1275.00,1314.70,1279.95,1290.40,1604402
933,SHRIRAMFIN,2023-03-10,2023,1258.45,1285.00,1284.95,1269.65,289325
934,SHRIRAMFIN,2023-03-10,2023,1258.45,1285.00,1284.95,1269.65,289325
935,SHRIRAMFIN,2023-03-13,2023,1251.70,1283.85,1270.75,1258.05,736766
936,SHRIRAMFIN,2023-03-14,2023,1223.00,1258.00,1251.05,1239.00,628358
937,SHRIRAMFIN,2023-03-15,2023,1225.40,1254.05,1251.00,1229.55,397410
938,SHRIRAMFIN,2023-03-16,2023,1228.70,1260.85,1232.00,1250.20,797714
939,SHRIRAMFIN,2023-03-17,2023,1236.80,1267.95,1256.50,1246.00,836522
940,SHRIRAMFIN,2023-03-20,2023,1203.55,1274.90,1274.90,1219.70,680483
941,SHRIRAMFIN,2023-03-21,2023,1218.10,1288.65,1233.40,1260.50,1015872
942,SHRIRAMFIN,2023-03-22,2023,1241.70,1264.80,1261.95,1246.15,362950
943,SHRIRAMFIN,2023-03-23,2023,1234.00,1264.15,1242.00,1260.55,428237
944,SHRIRAMFIN,2023-03-24,2023,1225.00,1259.30,1254.30,1233.20,858054
945,SHRIRAMFIN,2023-03-27,2023,1205.65,1233.00,1232.00,1209.40,389678
946,SHRIRAMFIN,2023-03-28,2023,1202.15,1234.30,1211.05,1225.90,521025
947,SHRIRAMFIN,2023-03-29,2023,1221.50,1260.00,1225.90,1251.80,329827
948,SHRIRAMFIN,2023-03-31,2023,1253.00,1281.90,1253.00,1259.40,897987
949,SHRIRAMFIN,2023-04-03,2023,1266.00,1291.00,1266.00,1286.45,459492
950,SHRIRAMFIN,2023-04-05,2023,1274.45,1294.20,1281.00,1289.05,342106
951,SHRIRAMFIN,2023-04-06,2023,1280.15,1307.00,1286.00,1303.85,285678
952,SHRIRAMFIN,2023-04-10,2023,1285.05,1307.00,1303.85,1304.75,126077
953,SHRIRAMFIN,2023-04-11,2023,1277.00,1310.00,1304.75,1295.30,463230
954,SHRIRAMFIN,2023-04-12,2023,1288.55,1312.00,1299.00,1309.00,536120
955,SHRIRAMFIN,2023-04-13,2023,1292.00,1308.95,1308.95,1296.60,154923
956,SHRIRAMFIN,2023-04-17,2023,1295.90,1327.00,1300.00,1321.35,585482
957,SHRIRAMFIN,2023-04-18,2023,1319.00,1345.00,1327.25,1339.20,520458
958,SHRIRAMFIN,2023-04-19,2023,1337.55,1369.90,1347.35,1366.55,529941
959,SHRIRAMFIN,2023-04-19,2023,1337.55,1369.90,1347.35,1366.55,529941
960,SHRIRAMFIN,2023-04-20,2023,1335.85,1373.55,1370.05,1339.35,394557
961,SHRIRAMFIN,2023-04-21,2023,1341.05,1361.75,1355.40,1358.85,306722
962,SHRIRAMFIN,2023-04-24,2023,1356.20,1411.80,1361.00,1392.60,696858
963,SHRIRAMFIN,2023-04-25,2023,1395.10,1469.30,1399.70,1432.75,2292627
964,SHRIRAMFIN,2023-04-26,2023,1382.00,1439.85,1439.85,1406.15,936077
965,SHRIRAMFIN,2023-04-27,2023,1382.00,1412.00,1400.00,1405.55,1071163
966,SHRIRAMFIN,2023-04-28,2023,1309.00,1365.00,1350.00,1332.60,3075649
967,SHRIRAMFIN,2023-05-02,2023,1321.65,1353.30,1348.90,1325.30,889058
968,SHRIRAMFIN,2023-05-03,2023,1316.25,1335.70,1323.05,1319.05,480881
969,SHRIRAMFIN,2023-05-04,2023,1316.00,1331.00,1326.00,1327.70,521108
970,SHRIRAMFIN,2023-05-05,2023,1316.25,1347.35,1328.00,1318.85,373515
971,SHRIRAMFIN,2023-05-08,2023,1318.85,1355.00,1329.00,1347.90,629269
972,SHRIRAMFIN,2023-05-09,2023,1345.70,1400.00,1358.70,1348.25,943591
973,SHRIRAMFIN,2023-05-10,2023,1330.50,1361.00,1361.00,1353.05,544299
974,SHRIRAMFIN,2023-05-11,2023,1340.05,1369.90,1351.10,1364.30,335168
975,SHRIRAMFIN,2023-05-12,2023,1341.00,1374.65,1364.95,1349.75,373700
976,SHRIRAMFIN,2023-05-15,2023,1336.05,1367.60,1353.00,1340.60,662823
977,SHRIRAMFIN,2023-05-16,2023,1325.00,1360.30,1350.00,1328.60,1007426
978,SHRIRAMFIN,2023-05-17,2023,1325.10,1350.60,1329.00,1344.20,375324
979,SHRIRAMFIN,2023-05-18,2023,1329.45,1357.00,1352.45,1346.10,637838
980,SHRIRAMFIN,2023-05-19,2023,1333.00,1356.90,1356.90,1339.30,691565
981,SHRIRAMFIN,2023-05-22,2023,1306.00,1337.90,1336.00,1319.30,744812
982,SHRIRAMFIN,2023-05-23,2023,1320.35,1380.35,1323.95,1363.30,724363
983,SHRIRAMFIN,2023-05-24,2023,1356.20,1390.00,1362.70,1369.65,998284
984,SHRIRAMFIN,2023-05-25,2023,1358.35,1388.00,1369.65,1375.35,475274
985,SHRIRAMFIN,2023-05-26,2023,1365.00,1386.15,1375.35,1383.60,524563
986,SHRIRAMFIN,2023-05-29,2023,1383.60,1423.40,1388.00,1408.80,1175769
987,SHRIRAMFIN,2023-05-29,2023,1383.60,1423.40,1388.00,1408.80,1175769
988,SHRIRAMFIN,2023-05-30,2023,1405.70,1421.20,1411.50,1416.80,789757
989,SHRIRAMFIN,2023-05-31,2023,1391.40,1419.90,1417.65,1399.75,1216121
990,SHRIRAMFIN,2023-06-01,2023,1399.75,1418.50,1399.75,1410.25,580575
991,SHRIRAMFIN,2023-06-02,2023,1404.20,1424.20,1415.35,1413.35,736009
992,SHRIRAMFIN,2023-06-05,2023,1397.65,1427.15,1421.00,1400.95,502008
993,SHRIRAMFIN,2023-06-06,2023,1385.75,1419.75,1407.45,1408.90,355440
994,SHRIRAMFIN,2023-06-07,2023,1390.00,1426.00,1400.00,1408.35,759808
995,SHRIRAMFIN,2023-06-08,2023,1400.00,1449.00,1413.00,1410.95,806116
996,SHRIRAMFIN,2023-06-09,2023,1409.00,1438.80,1410.00,1417.20,487176
997,SHRIRAMFIN,2023-06-12,2023,1417.00,1461.25,1425.00,1452.35,590220
998,SHRIRAMFIN,2023-06-13,2023,1435.00,1461.00,1458.10,1443.40,660172
999,SHRIRAMFIN,2023-06-14,2023,1402.25,1450.00,1450.00,1407.80,723458
1000,SHRIRAMFIN,2023-06-15,2023,1404.00,1420.00,1414.00,1414.20,549578
1001,SHRIRAMFIN,2023-06-16,2023,1390.10,1411.00,1406.50,1401.50,1379509
1002,SHRIRAMFIN,2023-06-19,2023,1452.80,1500.90,1473.00,1469.85,3194059
1003,SHRIRAMFIN,2023-06-20,2023,1456.05,1572.70,1470.00,1559.65,2762920
1004,SHRIRAMFIN,2023-06-21,2023,1675.00,1793.55,1715.60,1734.35,13465423
1005,SHRIRAMFIN,2023-06-22,2023,1691.70,1765.00,1765.00,1718.75,4139057
1006,SHRIRAMFIN,2023-06-23,2023,1641.85,1708.55,1693.05,1676.65,5355116
1007,SHRIRAMFIN,2023-06-26,2023,1642.25,1713.45,1668.70,1703.35,1805538
1008,SHRIRAMFIN,2023-06-27,2023,1660.00,1728.55,1704.00,1696.15,1850182
1009,SHRIRAMFIN,2023-06-28,2023,1689.15,1718.35,1710.00,1701.00,1811702
1010,SHRIRAMFIN,2023-06-30,2023,1697.80,1766.95,1701.10,1735.20,2669645
1011,SHRIRAMFIN,2023-07-03,2023,1743.10,1777.90,1752.70,1757.95,1569786
1012,SHRIRAMFIN,2023-07-04,2023,1740.00,1793.20,1772.00,1777.70,1789715
1013,SHRIRAMFIN,2023-07-05,2023,1768.90,1828.00,1778.00,1802.25,2631621
1014,SHRIRAMFIN,2023-07-06,2023,1767.25,1801.60,1801.60,1771.35,923275
1015,SHRIRAMFIN,2023-07-07,2023,1712.00,1779.00,1775.00,1718.60,1341026
1016,SHRIRAMFIN,2023-07-10,2023,1703.85,1730.40,1728.95,1723.20,1285015
1017,SHRIRAMFIN,2023-07-11,2023,1726.15,1777.55,1729.90,1760.70,1217122
1018,SHRIRAMFIN,2023-07-12,2023,1759.70,1817.95,1760.10,1805.50,1307460
1019,SHRIRAMFIN,2023-07-13,2023,1783.00,1829.20,1817.50,1789.00,1243663
1020,SHRIRAMFIN,2023-07-14,2023,1772.65,1811.35,1800.00,1783.90,898440
1021,SHRIRAMFIN,2023-07-17,2023,1755.20,1792.05,1786.10,1769.50,844775
1022,SHRIRAMFIN,2023-07-18,2023,1770.00,1801.20,1778.80,1784.15,1561175
1023,SHRIRAMFIN,2023-07-19,2023,1772.80,1794.70,1784.00,1785.75,1193625
1024,SHRIRAMFIN,2023-07-20,2023,1778.00,1798.50,1785.00,1782.85,575685
1025,SHRIRAMFIN,2023-07-21,2023,1775.00,1868.15,1778.45,1831.50,3110254
1026,SHRIRAMFIN,2023-07-24,2023,1780.00,1847.95,1840.80,1796.30,6030098
1027,SHRIRAMFIN,2023-07-25,2023,1796.00,1830.95,1830.90,1823.50,1404057
1028,SHRIRAMFIN,2023-07-26,2023,1808.70,1835.40,1826.00,1819.15,799002
1029,SHRIRAMFIN,2023-07-27,2023,1786.55,1849.10,1838.00,1811.65,2325312
1030,SHRIRAMFIN,2023-07-28,2023,1790.00,1838.30,1826.05,1817.85,1181146
1031,SHRIRAMFIN,2023-07-31,2023,1818.05,1898.00,1831.45,1893.15,1555772
1032,SHRIRAMFIN,2023-08-01,2023,1845.00,1901.00,1893.15,1853.70,1069042
1033,SHRIRAMFIN,2023-08-02,2023,1801.65,1866.25,1860.00,1833.15,1526197
1034,SHRIRAMFIN,2023-08-03,2023,1791.50,1838.60,1829.00,1818.45,763341
1035,SHRIRAMFIN,2023-08-04,2023,1802.05,1843.70,1825.00,1837.00,1091120
1036,SHRIRAMFIN,2023-08-07,2023,1833.15,1860.00,1840.90,1854.80,985237
1037,SHRIRAMFIN,2023-08-08,2023,1840.00,1874.75,1854.90,1861.40,1971951
1038,SHRIRAMFIN,2023-08-09,2023,1840.00,1875.90,1873.00,1848.90,1268060
1039,SHRIRAMFIN,2023-08-10,2023,1840.00,1873.90,1854.65,1850.70,1079592
1040,SHRIRAMFIN,2023-08-11,2023,1804.10,1850.05,1850.00,1807.95,1026658
